setting,policy,target,damping,period,runs,dispatched_mean,dispatched_ci_low,dispatched_ci_high,queue_end_mean,queue_end_ci_low,queue_end_ci_high,queue_north_mean,queue_north_ci_low,queue_north_ci_high,queue_central_mean,queue_central_ci_low,queue_central_ci_high,queue_south_mean,queue_south_ci_low,queue_south_ci_high,trip_north_mean,trip_north_ci_low,trip_north_ci_high,trip_central_mean,trip_central_ci_low,trip_central_ci_high,trip_south_mean,trip_south_ci_low,trip_south_ci_high,central_budget_mean,central_budget_ci_low,central_budget_ci_high,central_use_mean,central_use_ci_low,central_use_ci_high,next_central_budget_mean,next_central_budget_ci_low,next_central_budget_ci_high
p2_b14.05,P2,14.05,0,36,30,23,23,23,3381.6,3361.928129928958,3401.271870071042,676.8666666666667,667.6438480418117,686.0894852915217,2028.6333333333334,2014.7461958153117,2042.5204708513552,676.1,666.3422875584513,685.8577124415488,7.266666666666667,6.788102018363677,7.745231314969656,14,14,14,1.7333333333333334,1.2547686850303439,2.211897981636323,14.050000000000008,14.050000000000006,14.05000000000001,14.045195053308678,14.04519272297349,14.045197383643867,14.050000000000008,14.050000000000006,14.05000000000001
p2_b14.05,P2,14.05,0,37,30,23,23,23,3486.1666666666665,3466.5166977957406,3505.8166355375924,697.4333333333333,688.2311489483114,706.6355177183551,2091.133333333333,2076.7730931107935,2105.493573555873,697.6,688.0563042701526,707.1436957298474,7.133333333333334,6.647443290114071,7.619223376552596,14,14,14,1.8666666666666667,1.3807766234474042,2.3525567098859295,14.050000000000008,14.050000000000006,14.05000000000001,14.045191647790148,14.045189797814304,14.045193497765991,14.050000000000008,14.050000000000006,14.05000000000001
p2_b14.05,P2,14.05,0,38,30,23,23,23,3589.5,3569.3175563946024,3609.6824436053976,717.7,708.907879567411,726.4921204325891,2155,2140.326382295026,2169.673617704974,716.8,706.97866598007,726.6213340199299,6.5,6.104077100272369,6.895922899727631,14,14,14,2.5,2.1040771002723693,2.8959228997276307,14.050000000000008,14.050000000000006,14.05000000000001,14.045191835489975,14.045189723426477,14.045193947553473,14.050000000000008,14.050000000000006,14.05000000000001
p2_b14.05,P2,14.05,0,39,30,23,23,23,3694.3333333333335,3673.24057675491,3715.426089911757,739.0333333333333,729.8010637933861,748.2656028732805,2218.8,2203.5527794098684,2234.047220590132,736.5,726.8513223108332,746.1486776891668,7.633333333333334,7.20801729577918,8.058649370887487,14,14,14,1.3666666666666667,0.9413506291125129,1.7919827042208205,14.050000000000008,14.050000000000006,14.05000000000001,14.045194709908198,14.045192609759711,14.045196810056686,14.050000000000008,14.050000000000006,14.05000000000001
p2_b14.05,P2,14.05,0,40,30,23,23,23,3799.6,3777.684800962036,3821.5151990379636,761.8666666666667,752.4098247387797,771.3235085945537,2279.766666666667,2263.8275632801433,2295.7057700531905,757.9666666666667,748.4355254059466,767.4978079273868,7.266666666666667,6.903513510877835,7.629819822455498,14,14,14,1.7333333333333334,1.3701801775445024,2.0964864891221646,14.050000000000008,14.050000000000006,14.05000000000001,14.045194474600786,14.045192784373922,14.045196164827649,14.050000000000008,14.050000000000006,14.05000000000001
p2_b14.05,P2,14.05,0,41,30,23,23,23,3904.266666666667,3882.9370903365693,3925.5962429967644,783.8333333333334,773.9556542195775,793.7110124470893,2341.0333333333333,2325.1968402252714,2356.869826441395,779.4,769.7876128576345,789.0123871423655,7.2,6.819431036956265,7.580568963043735,14,14,14,1.8,1.4194310369562648,2.1805689630437355,14.050000000000008,14.050000000000006,14.05000000000001,14.045195214472924,14.045193227143368,14.04519720180248,14.050000000000008,14.050000000000006,14.05000000000001
p2_b14.05,P2,14.05,0,42,30,23,23,23,4008.633333333333,3986.350306692849,4030.9163599738176,805.2666666666667,795.2965050344171,815.2368282989162,2402.9,2386.5593644828773,2419.240635517123,800.4666666666667,790.9818506372906,809.9514826960428,7.333333333333333,6.860337176916947,7.806329489749719,14,14,14,1.6666666666666667,1.1936705102502807,2.139662823083053,14.050000000000008,14.050000000000006,14.05000000000001,14.045193932964473,14.045192391544134,14.045195474384812,14.050000000000008,14.050000000000006,14.05000000000001
p2_b14.05,P2,14.05,0,43,30,23,23,23,4112.1,4089.366573471051,4134.8334265289495,827.1666666666666,816.8204358872476,837.5128974460856,2463.6,2447.533990463193,2479.666009536807,821.3333333333334,811.5937463641902,831.0729203024765,7.366666666666666,6.874007979160317,7.8593253541730155,14,14,14,1.6333333333333333,1.1406746458269836,2.125992020839683,14.050000000000008,14.050000000000006,14.05000000000001,14.045193197384968,14.045191135583606,14.04519525918633,14.050000000000008,14.050000000000006,14.05000000000001
p2_b14.05,P2,14.05,0,44,30,23,23,23,4217.866666666667,4194.59699136931,4241.136341964024,848.6333333333333,838.3640394792976,858.902627187369,2527.3,2510.790856908695,2543.8091430913055,841.9333333333333,831.9871162284578,851.8795504382088,7.366666666666666,6.941350629112512,7.79198270422082,14,14,14,1.6333333333333333,1.2080172957791795,2.058649370887487,14.050000000000008,14.050000000000006,14.05000000000001,14.045193750728226,14.04519157858151,14.04519592287494,14.050000000000008,14.050000000000006,14.05000000000001
p2_b14.05,P2,14.05,0,45,30,23,23,23,4321.933333333333,4299.481036259476,4344.385630407191,869.9,859.8046603946609,879.995339605339,2589.366666666667,2572.725566185447,2606.0077671478866,862.6666666666666,852.6494929384179,872.6838403949154,7.533333333333333,7.126591376858361,7.940075289808306,14,14,14,1.4666666666666666,1.0599247101916944,1.8734086231416387,14.050000000000008,14.050000000000006,14.05000000000001,14.045193346842261,14.045191470473233,14.045195223211289,14.050000000000008,14.050000000000006,14.05000000000001
p2_b14.05,P2,14.05,0,46,30,23,23,23,4425.366666666667,4400.352507073177,4450.380826260157,891.0333333333333,880.7318411555892,901.3348255110774,2650.5333333333333,2631.665744413102,2669.4009222535647,883.8,873.7832376993109,893.816762300689,7.166666666666667,6.778250095251142,7.555083238082192,14,14,14,1.8333333333333333,1.4449167619178085,2.221749904748858,14.050000000000008,14.050000000000006,14.05000000000001,14.045193623513887,14.045191377722718,14.045195869305056,14.050000000000008,14.050000000000006,14.05000000000001
p2_b14.05,P2,14.05,0,47,30,23,23,23,4530.4,4505.197820886043,4555.6021791139565,911.5,900.7368072505915,922.2631927494085,2712.9666666666667,2693.640619448259,2732.2927138850746,905.9333333333333,896.0400874434573,915.8265792232093,7.4,6.953248867138937,7.846751132861064,14,14,14,1.6,1.1532488671389365,2.0467511328610635,14.050000000000008,14.050000000000006,14.05000000000001,14.045193406156795,14.045191463530276,14.045195348783313,14.050000000000008,14.050000000000006,14.05000000000001
p2_b14.05,P2,14.05,0,48,30,23,23,23,4638.466666666666,4613.817532762256,4663.115800571077,933.8666666666667,922.5086406550207,945.2246926783126,2778.766666666667,2758.848289344277,2798.685043989057,925.8333333333334,916.0157391652573,935.6509275014095,7.233333333333333,6.827134544636595,7.639532122030071,14,14,14,1.7666666666666666,1.3604678779699284,2.1728654553634046,14.050000000000008,14.050000000000006,14.05000000000001,14.045193302356353,14.0451912981134,14.045195306599306,14.050000000000008,14.050000000000006,14.05000000000001
p2_b14.05,P2,14.05,0,49,30,23,23,23,4741.433333333333,4717.483824092887,4765.38284257378,955.3333333333334,943.4072922299971,967.2593744366696,2839.133333333333,2819.39040648855,2858.8762601781164,946.9666666666667,937.0344216317841,956.8989117015493,7.233333333333333,6.74789788872589,7.7187687779407765,14,14,14,1.7666666666666666,1.2812312220592232,2.2521021112741098,14.050000000000008,14.050000000000006,14.05000000000001,14.045194650593661,14.045192975739031,14.045196325448291,14.050000000000008,14.050000000000006,14.05000000000001
p2_b14.05,P2,14.05,0,50,30,23,23,23,4844.633333333333,4820.363898946518,4868.902767720148,974.8666666666667,962.7072804550955,987.0260528782378,2901,2881.1374957997878,2920.8625042002122,968.7666666666667,957.8458869911899,979.6874463421434,7.1,6.6362745560611085,7.563725443938891,14,14,14,1.9,1.4362745560611085,2.363725443938891,14.050000000000008,14.050000000000006,14.05000000000001,14.045192096162024,14.045190132739709,14.04519405958434,14.050000000000008,14.050000000000006,14.05000000000001
p2_b14.05,P2,14.05,0,51,30,23,23,23,4948.3,4924.6651678714,4971.934832128601,996.8333333333334,984.7909528326763,1008.8757138339904,2962.766666666667,2942.84562928581,2982.6877040475238,988.7,977.0945298430776,1000.3054701569225,6.833333333333333,6.335325962909794,7.331340703756872,14,14,14,2.1666666666666665,1.668659296243127,2.6646740370902062,14.050000000000008,14.050000000000006,14.05000000000001,14.04519332889194,14.04519118605358,14.0451954717303,14.050000000000008,14.050000000000006,14.05000000000001
p2_b14.05,P2,14.05,0,52,30,23,23,23,5053.966666666666,5030.37384574548,5077.559487587852,1018.2,1006.6279649968149,1029.7720350031852,3026.0666666666666,3005.436053552754,3046.6972797805793,1009.7,997.9256841924623,1021.4743158075378,7.033333333333333,6.663553114876902,7.403113551789764,14,14,14,1.9666666666666666,1.5968864482102356,2.3364468851230975,14.050000000000008,14.050000000000006,14.05000000000001,14.045192253033633,14.045190610830003,14.045193895237263,14.050000000000008,14.050000000000006,14.05000000000001
p2_b14.05,P2,14.05,0,53,30,23,23,23,5161.866666666667,5137.13062420389,5186.602709129444,1038.4666666666667,1026.9641605156235,1049.96917281771,3090.6,3069.260144192496,3111.9398558075036,1032.8,1020.4169157426697,1045.1830842573302,6.966666666666667,6.474007979160318,7.459325354173016,14,14,14,2.033333333333333,1.5406746458269835,2.525992020839683,14.050000000000008,14.050000000000006,14.05000000000001,14.045190815824519,14.045188518758248,14.04519311289079,14.050000000000008,14.050000000000006,14.05000000000001
p2_b14.05,P2,14.05,0,54,30,23,23,23,5266.133333333333,5240.5592790436385,5291.707387623028,1059.5333333333333,1048.0346666666667,1071.032,3152.5666666666666,3130.7455458059762,3174.387787527357,1054.0333333333333,1041.6898637514853,1066.3768029151813,7.233333333333333,6.795736202353083,7.670930464313583,14,14,14,1.7666666666666666,1.329069535686417,2.204263797646916,14.050000000000008,14.050000000000006,14.05000000000001,14.045192753305722,14.045190913917134,14.04519459269431,14.050000000000008,14.050000000000006,14.05000000000001
p2_b14.05,P2,14.05,0,55,30,23,23,23,5371.833333333333,5346.811301949782,5396.855364716884,1081.5666666666666,1070.0166760617708,1093.1166572715624,3216,3193.623337444417,3238.376662555583,1074.2666666666667,1062.0916026560408,1086.4417306772925,7.3,6.899640850890276,7.700359149109723,14,14,14,1.7,1.2996408508902761,2.1003591491097238,14.050000000000008,14.050000000000006,14.05000000000001,14.045194258414638,14.045192084768834,14.045196432060441,14.050000000000008,14.050000000000006,14.05000000000001
p2_b14.05,P2,14.05,0,56,30,23,23,23,5480.6,5455.58105408654,5505.618945913461,1104.4666666666667,1092.5571502194023,1116.3761831139311,3280.6666666666665,3258.3721793457116,3302.9611539876214,1095.4666666666667,1083.3962132975344,1107.537120035799,7.2,6.74541053003078,7.6545894699692205,14,14,14,1.8,1.3454105300307797,2.25458946996922,14.050000000000008,14.050000000000006,14.05000000000001,14.045193025684723,14.04519068322642,14.045195368143027,14.050000000000008,14.050000000000006,14.05000000000001
p2_b14.05,P2,14.05,0,57,30,23,23,23,5589.866666666667,5563.637637509769,5616.095695823565,1124.6666666666667,1113.0026805838133,1136.3306527495201,3347.8333333333335,3324.4781673177204,3371.1884993489466,1117.3666666666666,1105.5282713912368,1129.2050619420963,7.033333333333333,6.587736811201037,7.47892985546563,14,14,14,1.9666666666666666,1.5210701445343697,2.4122631887989634,14.050000000000008,14.050000000000006,14.05000000000001,14.045193541956401,14.045191535328836,14.045195548583965,14.050000000000008,14.050000000000006,14.05000000000001
p2_b14.05,P2,14.05,0,58,30,23,23,23,5690.866666666667,5664.789761150138,5716.943572183196,1143.5333333333333,1130.932389784158,1156.1342768825086,3409.3,3385.782975858758,3432.817024141242,1138.0333333333333,1126.297582984057,1149.7690836826096,6.8,6.4079999999999995,7.192,14,14,14,2.2,1.8080000000000003,2.592,14.050000000000008,14.050000000000006,14.05000000000001,14.045191921340093,14.04518985891973,14.045193983760456,14.050000000000008,14.050000000000006,14.05000000000001
p2_b14.05,P2,14.05,0,59,30,23,23,23,5791.6,5764.637155537347,5818.562844462654,1163.8666666666666,1150.9582995705493,1176.7750337627838,3467.266666666667,3442.9370023033707,3491.596331029963,1160.4666666666667,1148.8773463774398,1172.0559869558936,7.366666666666666,6.941350629112512,7.79198270422082,14,14,14,1.6333333333333333,1.2080172957791795,2.058649370887487,14.050000000000008,14.050000000000006,14.05000000000001,14.045192596434116,14.045190901444947,14.045194291423286,14.050000000000008,14.050000000000006,14.05000000000001
p2_b14.05,P2,14.05,0,60,30,23,23,23,5900.5,5872.95355702709,5928.04644297291,1185.7333333333333,1172.3486241390863,1199.1180425275804,3531.1,3507.2568023937233,3554.9431976062765,1183.6666666666667,1171.643643796889,1195.6896895364446,7.166666666666667,6.7897898053679455,7.543543527965388,14,14,14,1.8333333333333333,1.456456472034612,2.2102101946320545,14.050000000000008,14.050000000000006,14.05000000000001,14.045194597522492,14.045192656064692,14.045196538980292,14.050000000000008,14.050000000000006,14.05000000000001
p2_b14.05,P2,14.05,0,61,30,23,23,23,6004.7,5978.043411940225,6031.356588059774,1207.5,1194.482962640862,1220.517037359138,3592.7,3569.027085779774,3616.3729142202255,1204.5,1192.2523206795886,1216.7476793204114,7.666666666666667,7.264290582126393,8.069042751206942,14,14,14,1.3333333333333333,0.9309572487930593,1.7357094178736072,14.050000000000008,14.050000000000006,14.05000000000001,14.045194709908197,14.045192702764242,14.045196717052152,14.050000000000008,14.050000000000006,14.05000000000001
p2_b14.05,P2,14.05,0,62,30,23,23,23,6114,6087.0975878874915,6140.9024121125085,1229.6666666666667,1216.7293923767074,1242.603940956626,3656.6666666666665,3632.537212860246,3680.796120473087,1227.6666666666667,1215.4885565389202,1239.8447767944133,6.966666666666667,6.596886448210236,7.336446885123098,14,14,14,2.033333333333333,1.6635531148769023,2.4031135517897644,14.050000000000008,14.050000000000006,14.05000000000001,14.04519399344996,14.04519226241527,14.04519572448465,14.050000000000008,14.050000000000006,14.05000000000001
p2_b14.05,P2,14.05,0,63,30,23,23,23,6222.5,6195.4968743060845,6249.5031256939155,1251.6666666666667,1238.9813439746433,1264.3519893586902,3722.1666666666665,3697.6738168288043,3746.6595165045287,1248.6666666666667,1236.3361358138968,1260.9971975194367,7.033333333333333,6.531791862721684,7.534874803944982,14,14,14,1.9666666666666666,1.465125196055018,2.468208137278315,14.050000000000008,14.050000000000006,14.05000000000001,14.045193007734403,14.045190833798586,14.04519518167022,14.050000000000008,14.050000000000006,14.05000000000001
p2_b14.05,P2,14.05,0,64,30,23,23,23,6333.066666666667,6305.650987022903,6360.48234631043,1274.3,1261.6824516070562,1286.9175483929437,3787.766666666667,3763.4457608544876,3812.087572478846,1271,1258.4438966436935,1283.5561033563065,7.133333333333334,6.7979955440071205,7.468671122659547,14,14,14,1.8666666666666667,1.5313288773404539,2.2020044559928795,14.050000000000008,14.050000000000006,14.05000000000001,14.04519425100032,14.045192091084074,14.045196410916565,14.050000000000008,14.050000000000006,14.05000000000001
p2_b14.05,P2,14.05,0,65,30,23,23,23,6438.933333333333,6410.606368741744,6467.260297924923,1295.4333333333334,1283.23480850323,1307.6318581634368,3851.366666666667,3827.0024436038243,3875.7308897295093,1292.1333333333334,1279.6347782009004,1304.6318884657665,7.1,6.731815388635026,7.468184611364974,14,14,14,1.9,1.5318153886350259,2.268184611364974,14.050000000000008,14.050000000000006,14.05000000000001,14.04519259331243,14.045190361358088,14.045194825266773,14.050000000000008,14.050000000000006,14.05000000000001
p2_b14.05,P2,14.05,0,66,30,23,23,23,6546.533333333334,6518.426423168409,6574.640243498258,1317.4666666666667,1304.95857630337,1329.9747570299635,3915.0333333333333,3891.43096918264,3938.6356974840264,1314.0333333333333,1301.3173635411865,1326.74930312548,7.433333333333334,6.9957362023530845,7.870930464313583,14,14,14,1.5666666666666667,1.1290695356864173,2.004263797646916,14.050000000000008,14.050000000000006,14.05000000000001,14.045192871934798,14.045190863469442,14.045194880400155,14.050000000000008,14.050000000000006,14.05000000000001
p2_b14.05,P2,14.05,0,67,30,23,23,23,6648.633333333333,6620.511384741843,6676.755281924823,1337.0333333333333,1324.5684746310683,1349.4981920355983,3976.3333333333335,3952.6484502290655,4000.0182164376015,1335.2666666666667,1322.833216059226,1347.7001172741072,7.166666666666667,6.65987025254756,7.6734630807857735,14,14,14,1.8333333333333333,1.326536919214227,2.3401297474524396,14.050000000000008,14.050000000000006,14.05000000000001,14.045193713656642,14.045191464167745,14.04519596314554,14.050000000000008,14.050000000000006,14.05000000000001
